h,bf,tw,tf,fy,T,L,di,Pi
100,100,6,10,440,400,2500,3.2,282.0187699
100,100,6,10,440,400,2500,3.4,276.1087699
100,100,6,10,440,400,2500,3.6,270.1632108
100,100,6,10,440,400,2500,3.8,264.2709757
100,100,6,10,440,400,2500,4,258.600309
100,100,6,10,440,400,2500,4.2,253.074314
100,100,6,10,440,400,2500,4.4,247.7326651
100,100,6,10,440,400,2500,4.6,242.8279984
100,100,6,10,440,400,2500,4.8,238.1376601
100,100,6,10,440,400,2500,5,233.6444273
100,100,6,10,440,400,2500,5.2,229.5440939
100,100,6,10,440,400,2500,5.4,225.7594595
100,100,6,10,440,400,2500,5.6,222.1458955
100,100,6,10,440,400,2500,5.8,218.7205622
100,100,6,10,440,400,2500,6,215.5046861
100,100,6,10,440,400,2500,6.2,212.4266075
100,100,6,10,440,400,2500,6.4,209.5506075
100,100,6,10,440,400,2500,6.6,206.8567866
100,100,6,10,440,400,2500,6.8,204.2790209
100,100,6,10,440,400,2500,7,201.8643542
100,100,6,10,440,400,2500,7.2,199.5748749
100,100,6,10,440,400,2500,7.4,197.3552231
100,100,6,10,440,400,2500,7.6,195.2145565
100,100,6,10,440,400,2500,7.8,193.1654665
100,100,6,10,440,400,2500,8,191.1787356
100,100,6,10,440,400,2500,8.2,189.2874023
100,100,6,10,440,400,2500,8.4,187.4744936
100,100,6,10,440,400,2500,8.6,185.7121774
100,100,6,10,440,400,2500,8.8,184.0221831
100,100,6,10,440,400,2500,9,182.3950175
100,100,6,10,440,400,2500,9.2,180.8106968
100,100,6,10,440,400,2500,9.4,179.2920301
100,100,6,10,440,400,2500,9.6,177.8308424
100,100,6,10,440,400,2500,9.8,176.4076041
100,100,6,10,440,400,2500,10,175.0402707
100,100,6,10,440,400,2500,10.2,173.7221387
100,100,6,10,440,400,2500,10.4,172.4345967
100,100,6,10,440,400,2500,10.6,171.1885925
100,100,6,10,440,400,2500,10.8,169.9800989
100,100,6,10,440,400,2500,11,168.7969655
100,100,6,10,440,400,2500,11.2,167.6522988
100,100,6,10,440,400,2500,11.4,166.5412427
100,100,6,10,440,400,2500,11.6,165.4524186
100,100,6,10,440,400,2500,11.8,164.3964221
100,100,6,10,440,400,2500,12,163.3681856
100,100,6,10,440,400,2500,12.2,162.3580256
100,100,6,10,440,400,2500,12.4,161.3740256
100,100,6,10,440,400,2500,12.6,160.4129198
100,100,6,10,440,400,2500,12.8,159.4674806
100,100,6,10,440,400,2500,13,158.5461473
100,100,6,10,440,400,2500,13.2,157.646249
100,100,6,10,440,400,2500,13.4,156.760094
100,100,6,10,440,400,2500,13.6,155.8934244
100,100,6,10,440,400,2500,13.8,155.0462414
100,100,6,10,440,400,2500,14,154.2116236
100,100,6,10,440,400,2500,14.2,153.3949569
100,100,6,10,440,400,2500,14.4,152.5958262
100,100,6,10,440,400,2500,14.6,151.8082348
100,100,6,10,440,400,2500,14.8,151.0375707
100,100,6,10,440,400,2500,15,150.279
400,300,13.5,24,440,20,3000,0,0
400,300,13.5,24,440,20,3000,0.2,280.2869323
400,300,13.5,24,440,20,3000,0.4,560.6085229
400,300,13.5,24,440,20,3000,0.6,840.9649853
400,300,13.5,24,440,20,3000,0.8,1121.348618
400,300,13.5,24,440,20,3000,1,1401.766618
400,300,13.5,24,440,20,3000,1.2,1682.21969
400,300,13.5,24,440,20,3000,1.4,1962.6963
400,300,13.5,24,440,20,3000,1.6,2243.2083
400,300,13.5,24,440,20,3000,1.8,2523.754398
400,300,13.5,24,440,20,3000,2,2804.32306
400,300,13.5,24,440,20,3000,2.2,3084.92506
400,300,13.5,24,440,20,3000,2.4,3365.558722
400,300,13.5,24,440,20,3000,2.6,3646.213744
400,300,13.5,24,440,20,3000,2.8,3926.901077
400,300,13.5,24,440,20,3000,3,4207.617637
400,300,13.5,24,440,20,3000,3.2,4488.353582
400,300,13.5,24,440,20,3000,3.4,4769.118249
400,300,13.5,24,440,20,3000,3.6,5049.909706
400,300,13.5,24,440,20,3000,3.8,5330.718728
400,300,13.5,24,440,20,3000,4,5611.553395
400,300,13.5,24,440,20,3000,4.2,5892.411443
400,300,13.5,24,440,20,3000,4.4,6173.284568
400,300,13.5,24,440,20,3000,4.6,6454.179235
400,300,13.5,24,440,20,3000,4.8,6735.092899
400,300,13.5,24,440,20,3000,5,7016.010182
400,300,13.5,24,440,20,3000,5.2,7296.916182
400,300,13.5,24,440,20,3000,5.4,7577.476334
400,300,13.5,24,440,20,3000,5.6,7854.744585
400,300,13.5,24,440,20,3000,5.8,8121.458585
400,300,13.5,24,440,20,3000,6,8202.993821
400,300,13.5,24,440,20,3000,6.2,8176.485747
400,300,13.5,24,440,20,3000,6.4,8017.288414
400,300,13.5,24,440,20,3000,6.6,7878.812253
400,300,13.5,24,440,20,3000,6.8,7752.786847
400,300,13.5,24,440,20,3000,7,7642.812847
400,300,13.5,24,440,20,3000,7.2,7543.680455
400,300,13.5,24,440,20,3000,7.4,7451.057319
400,300,13.5,24,440,20,3000,7.6,7366.815319
400,300,13.5,24,440,20,3000,7.8,7288.666578
400,300,13.5,24,440,20,3000,8,7214.287684
400,300,13.5,24,440,20,3000,8.2,7144.991018
400,300,13.5,24,440,20,3000,8.4,7079.66722
400,300,13.5,24,440,20,3000,8.6,7016.728748
400,300,13.5,24,440,20,3000,8.8,6956.861614
400,300,13.5,24,440,20,3000,9,6894.152886
400,300,13.5,24,440,20,3000,9.2,6830.023814
400,300,13.5,24,440,20,3000,9.4,6764.651147
400,300,13.5,24,440,20,3000,9.6,6700.55617
400,300,13.5,24,440,20,3000,9.8,6636.765784
400,300,13.5,24,440,20,3000,10,6572.42044
400,300,13.5,24,440,20,3000,10.2,6502.69711
400,300,13.5,24,440,20,3000,10.4,6430.943261
400,300,13.5,24,440,20,3000,10.6,6359.029022
400,300,13.5,24,440,20,3000,10.8,6289.138412
400,300,13.5,24,440,20,3000,11,6220.304528
400,300,13.5,24,440,20,3000,11.2,6152.507195
400,300,13.5,24,440,20,3000,11.4,6081.220693
400,300,13.5,24,440,20,3000,11.6,6007.461852
400,300,13.5,24,440,20,3000,11.8,5929.746778
400,300,13.5,24,440,20,3000,12,5854.548701
400,300,13.5,24,440,20,3000,12.2,5781.369402
400,300,13.5,24,440,20,3000,12.4,5711.828735
400,300,13.5,24,440,20,3000,12.6,5645.28136
400,300,13.5,24,440,20,3000,12.8,5580.139992
400,300,13.5,24,440,20,3000,13,5516.007992
400,300,13.5,24,440,20,3000,13.2,5453.016469
400,300,13.5,24,440,20,3000,13.4,5389.753881
400,300,13.5,24,440,20,3000,13.6,5324.184996
400,300,13.5,24,440,20,3000,13.8,5260.391299
400,300,13.5,24,440,20,3000,14,5198.105888
400,300,13.5,24,440,20,3000,14.2,5138.668554
400,300,13.5,24,440,20,3000,14.4,5081.873305
400,300,13.5,24,440,20,3000,14.6,5026.856264
400,300,13.5,24,440,20,3000,14.8,4974.521772
400,300,13.5,24,440,20,3000,15,4923.816
400,300,13.5,24,440,200,2500,0,0
400,300,13.5,24,440,200,2500,0.2,301.9523888
400,300,13.5,24,440,200,2500,0.4,603.9225512
400,300,13.5,24,440,200,2500,0.6,905.9096663
400,300,13.5,24,440,200,2500,0.8,1207.909059
400,300,13.5,24,440,200,2500,1,1509.923059
400,300,13.5,24,440,200,2500,1.2,1811.950211
400,300,13.5,24,440,200,2500,1.4,2113.985287
400,300,13.5,24,440,200,2500,1.6,2416.03062
400,300,13.5,24,440,200,2500,1.8,2718.084721
400,300,13.5,24,440,200,2500,2,3020.143285
400,300,13.5,24,440,200,2500,2.2,3322.205952
400,300,13.5,24,440,200,2500,2.4,3624.269593
400,300,13.5,24,440,200,2500,2.6,3926.333131
400,300,13.5,24,440,200,2500,2.8,4228.395131
400,300,13.5,24,440,200,2500,3,4530.451773
400,300,13.5,24,440,200,2500,3.2,4832.503672
400,300,13.5,24,440,200,2500,3.4,5134.546338
400,300,13.5,24,440,200,2500,3.6,5436.575853
400,300,13.5,24,440,200,2500,3.8,5738.582989
400,300,13.5,24,440,200,2500,4,6040.531656
400,300,13.5,24,440,200,2500,4.2,6341.633725
400,300,13.5,24,440,200,2500,4.4,6637.765061
400,300,13.5,24,440,200,2500,4.6,6918.358395
400,300,13.5,24,440,200,2500,4.8,7132.675745
400,300,13.5,24,440,200,2500,5,7211.667635
400,300,13.5,24,440,200,2500,5.2,7232.701989
400,300,13.5,24,440,200,2500,5.4,7245.267394
400,300,13.5,24,440,200,2500,5.6,7251.440449
400,300,13.5,24,440,200,2500,5.8,7251.367115
400,300,13.5,24,440,200,2500,6,7243.329973
400,300,13.5,24,440,200,2500,6.2,7231.883665
400,300,13.5,24,440,200,2500,6.4,7216.645665
400,300,13.5,24,440,200,2500,6.6,7197.426953
400,300,13.5,24,440,200,2500,6.8,7176.535567
400,300,13.5,24,440,200,2500,7,7153.801567
400,300,13.5,24,440,200,2500,7.2,7129.112941
400,300,13.5,24,440,200,2500,7.4,7103.57878
400,300,13.5,24,440,200,2500,7.6,7077.100113
400,300,13.5,24,440,200,2500,7.8,7049.792034
400,300,13.5,24,440,200,2500,8,7022.111909
400,300,13.5,24,440,200,2500,8.2,6994.009242
400,300,13.5,24,440,200,2500,8.4,6965.545255
400,300,13.5,24,440,200,2500,8.6,6936.945712
400,300,13.5,24,440,200,2500,8.8,6908.205617
400,300,13.5,24,440,200,2500,9,6879.299254
400,300,13.5,24,440,200,2500,9.2,6850.345689
400,300,13.5,24,440,200,2500,9.4,6821.352356
400,300,13.5,24,440,200,2500,9.6,6792.395339
400,300,13.5,24,440,200,2500,9.8,6763.431764
400,300,13.5,24,440,200,2500,10,6734.449194
400,300,13.5,24,440,200,2500,10.2,6704.651102
400,300,13.5,24,440,200,2500,10.4,6674.407192
400,300,13.5,24,440,200,2500,10.6,6643.616525
400,300,13.5,24,440,200,2500,10.8,6610.34465
400,300,13.5,24,440,200,2500,11,6575.635281
400,300,13.5,24,440,200,2500,11.2,6539.129281
400,300,13.5,24,440,200,2500,11.4,6501.009084
400,300,13.5,24,440,200,2500,11.6,6461.389105
400,300,13.5,24,440,200,2500,11.8,6419.673633
400,300,13.5,24,440,200,2500,12,6376.33343
400,300,13.5,24,440,200,2500,12.2,6331.451184
400,300,13.5,24,440,200,2500,12.4,6284.406517
400,300,13.5,24,440,200,2500,12.6,6234.255653
400,300,13.5,24,440,200,2500,12.8,6183.215323
400,300,13.5,24,440,200,2500,13,6131.419495
400,300,13.5,24,440,200,2500,13.2,6078.862486
400,300,13.5,24,440,200,2500,13.4,6025.386607
400,300,13.5,24,440,200,2500,13.6,5970.575274
400,300,13.5,24,440,200,2500,13.8,5914.378072
400,300,13.5,24,440,200,2500,14,5857.404571
400,300,13.5,24,440,200,2500,14.2,5799.471238
400,300,13.5,24,440,200,2500,14.4,5738.161861
400,300,13.5,24,440,200,2500,14.6,5675.702391
400,300,13.5,24,440,200,2500,14.8,5612.120846
400,300,13.5,24,440,200,2500,15,5548.597
100,100,6,10,440,400,3000,0,0
100,100,6,10,440,400,3000,0.2,25.51480195
100,100,6,10,440,400,3000,0.4,50.94707144
100,100,6,10,440,400,3000,0.6,76.24619815
100,100,6,10,440,400,3000,0.8,101.3659542
100,100,6,10,440,400,3000,1,126.1592876
100,100,6,10,440,400,3000,1.2,150.1459667
100,100,6,10,440,400,3000,1.4,173.1612969
100,100,6,10,440,400,3000,1.6,193.9286303
100,100,6,10,440,400,3000,1.8,210.2968732
100,100,6,10,440,400,3000,2,223.5514449
100,100,6,10,440,400,3000,2.2,231.8294449
100,100,6,10,440,400,3000,2.4,233.8836404
100,100,6,10,440,400,3000,2.6,232.7505055
100,100,6,10,440,400,3000,2.8,228.6385055
100,100,6,10,440,400,3000,3,224.6063916
100,100,6,10,440,400,3000,3.2,220.7316671
100,100,6,10,440,400,3000,3.4,217.2836671
100,100,6,10,440,400,3000,3.6,213.7650361
100,100,6,10,440,400,3000,3.8,210.2079136
100,100,6,10,440,400,3000,4,206.6092469
100,100,6,10,440,400,3000,4.2,203.0656237
100,100,6,10,440,400,3000,4.4,199.5816571
100,100,6,10,440,400,3000,4.6,196.2289905
100,100,6,10,440,400,3000,4.8,192.9893333
100,100,6,10,440,400,3000,5,189.8573035
100,100,6,10,440,400,3000,5.2,186.9453035
100,100,6,10,440,400,3000,5.4,184.115138
100,100,6,10,440,400,3000,5.6,181.3623474
100,100,6,10,440,400,3000,5.8,178.7670141
100,100,6,10,440,400,3000,6,176.3387595
100,100,6,10,440,400,3000,6.2,174.019456
100,100,6,10,440,400,3000,6.4,171.8581227
100,100,6,10,440,400,3000,6.6,169.7781368
100,100,6,10,440,400,3000,6.8,167.7567392
100,100,6,10,440,400,3000,7,165.8307392
100,100,6,10,440,400,3000,7.2,163.9982643
100,100,6,10,440,400,3000,7.4,162.2274828
100,100,6,10,440,400,3000,7.6,160.5474828
100,100,6,10,440,400,3000,7.8,158.9449333
100,100,6,10,440,400,3000,8,157.3932309
100,100,6,10,440,400,3000,8.2,155.9158976
100,100,6,10,440,400,3000,8.4,154.503837
100,100,6,10,440,400,3000,8.6,153.1347525
100,100,6,10,440,400,3000,8.8,151.8287569
100,100,6,10,440,400,3000,9,150.5704915
100,100,6,10,440,400,3000,9.2,149.3395096
100,100,6,10,440,400,3000,9.4,148.1408429
100,100,6,10,440,400,3000,9.6,146.9791966
100,100,6,10,440,400,3000,9.8,145.8427298
100,100,6,10,440,400,3000,10,144.7447298
100,100,6,10,440,400,3000,10.2,143.6808301
100,100,6,10,440,400,3000,10.4,142.6402628
100,100,6,10,440,400,3000,10.6,141.6355928
100,100,6,10,440,400,3000,10.8,140.6621003
100,100,6,10,440,400,3000,11,139.7094806
100,100,6,10,440,400,3000,11.2,138.7881473
100,100,6,10,440,400,3000,11.4,137.8926308
100,100,6,10,440,400,3000,11.6,137.0146279
100,100,6,10,440,400,3000,11.8,136.1632974
100,100,6,10,440,400,3000,12,135.3348568
100,100,6,10,440,400,3000,12.2,134.5216209
100,100,6,10,440,400,3000,12.4,133.7309542
100,100,6,10,440,400,3000,12.6,132.9612333
100,100,6,10,440,400,3000,12.8,132.2053843
100,100,6,10,440,400,3000,13,131.470051
100,100,6,10,440,400,3000,13.2,130.7532296
100,100,6,10,440,400,3000,13.4,130.0486129
100,100,6,10,440,400,3000,13.6,129.361944
100,100,6,10,440,400,3000,13.8,128.6918384
100,100,6,10,440,400,3000,14,128.032298
100,100,6,10,440,400,3000,14.2,127.3876313
100,100,6,10,440,400,3000,14.4,126.758065
100,100,6,10,440,400,3000,14.6,126.1382175
100,100,6,10,440,400,3000,14.8,125.5322195
100,100,6,10,440,400,3000,15,124.935
400,300,13.5,24,355,800,3500,0,0
400,300,13.5,24,355,800,3500,0.2,21.60683091
400,300,13.5,24,355,800,3500,0.4,43.21587697
400,300,13.5,24,355,800,3500,0.6,64.8264858
400,300,13.5,24,355,800,3500,0.8,86.43859331
400,300,13.5,24,355,800,3500,1,108.0525933
400,300,13.5,24,355,800,3500,1.2,129.6680546
400,300,13.5,24,355,800,3500,1.4,151.284516
400,300,13.5,24,355,800,3500,1.6,172.902516
400,300,13.5,24,355,800,3500,1.8,194.5219773
400,300,13.5,24,355,800,3500,2,216.1422849
400,300,13.5,24,355,800,3500,2.2,237.7636182
400,300,13.5,24,355,800,3500,2.4,259.3864129
400,300,13.5,24,355,800,3500,2.6,281.0100537
400,300,13.5,24,355,800,3500,2.8,302.6347204
400,300,13.5,24,355,800,3500,3,324.2004468
400,300,13.5,24,355,800,3500,3.2,344.2215964
400,300,13.5,24,355,800,3500,3.4,359.1635964
400,300,13.5,24,355,800,3500,3.6,367.2826467
400,300,13.5,24,355,800,3500,3.8,372.6393738
400,300,13.5,24,355,800,3500,4,377.1713738
400,300,13.5,24,355,800,3500,4.2,381.5099911
400,300,13.5,24,355,800,3500,4.4,385.7373425
400,300,13.5,24,355,800,3500,4.6,389.8313425
400,300,13.5,24,355,800,3500,4.8,393.7660575
400,300,13.5,24,355,800,3500,5,397.5254948
400,300,13.5,24,355,800,3500,5.2,400.8961615
400,300,13.5,24,355,800,3500,5.4,403.9088023
400,300,13.5,24,355,800,3500,5.6,406.697203
400,300,13.5,24,355,800,3500,5.8,409.1778696
400,300,13.5,24,355,800,3500,6,411.4169298
400,300,13.5,24,355,800,3500,6.2,413.4877348
400,300,13.5,24,355,800,3500,6.4,415.2944014
400,300,13.5,24,355,800,3500,6.6,416.8886881
400,300,13.5,24,355,800,3500,6.8,418.3465606
400,300,13.5,24,355,800,3500,7,419.6105606
400,300,13.5,24,355,800,3500,7.2,420.694817
400,300,13.5,24,355,800,3500,7.4,421.6485383
400,300,13.5,24,355,800,3500,7.6,422.3878717
400,300,13.5,24,355,800,3500,7.8,422.9611005
400,300,13.5,24,355,800,3500,8,423.4312732
400,300,13.5,24,355,800,3500,8.2,423.7619399
400,300,13.5,24,355,800,3500,8.4,423.9888521
400,300,13.5,24,355,800,3500,8.6,424.1522994
400,300,13.5,24,355,800,3500,8.8,424.2316324
400,300,13.5,24,355,800,3500,9,424.2408223
400,300,13.5,24,355,800,3500,9.2,424.1661818
400,300,13.5,24,355,800,3500,9.4,423.8981818
400,300,13.5,24,355,800,3500,9.6,423.4017272
400,300,13.5,24,355,800,3500,9.8,422.7818475
400,300,13.5,24,355,800,3500,10,422.0311808
400,300,13.5,24,355,800,3500,10.2,421.2001431
400,300,13.5,24,355,800,3500,10.4,420.3016496
400,300,13.5,24,355,800,3500,10.6,419.2769795
400,300,13.5,24,355,800,3500,10.8,417.9848885
400,300,13.5,24,355,800,3500,11,416.5553164
400,300,13.5,24,355,800,3500,11.2,414.995983
400,300,13.5,24,355,800,3500,11.4,413.344073
400,300,13.5,24,355,800,3500,11.6,411.6405705
400,300,13.5,24,355,800,3500,11.8,409.8699098
400,300,13.5,24,355,800,3500,12,408.0441971
400,300,13.5,24,355,800,3500,12.2,406.1265325
400,300,13.5,24,355,800,3500,12.4,403.9698658
400,300,13.5,24,355,800,3500,12.6,401.7079834
400,300,13.5,24,355,800,3500,12.8,399.3774841
400,300,13.5,24,355,800,3500,13,396.9474841
400,300,13.5,24,355,800,3500,13.2,394.5179771
400,300,13.5,24,355,800,3500,13.4,392.0977208
400,300,13.5,24,355,800,3500,13.6,389.7077128
400,300,13.5,24,355,800,3500,13.8,387.3537568
400,300,13.5,24,355,800,3500,14,384.9897161
400,300,13.5,24,355,800,3500,14.2,382.5477161
400,300,13.5,24,355,800,3500,14.4,379.9420471
400,300,13.5,24,355,800,3500,14.6,377.2680528
400,300,13.5,24,355,800,3500,14.8,374.5673951
400,300,13.5,24,355,800,3500,15,371.878
400,300,13.5,24,440,200,3500,0,0
400,300,13.5,24,440,200,3500,0.2,216.0408276
400,300,13.5,24,440,200,3500,0.4,432.0990472
400,300,13.5,24,440,200,3500,0.6,648.1752722
400,300,13.5,24,440,200,3500,0.8,864.265398
400,300,13.5,24,440,200,3500,1,1080.372731
400,300,13.5,24,440,200,3500,1.2,1296.496139
400,300,13.5,24,440,200,3500,1.4,1512.63024
400,300,13.5,24,440,200,3500,1.6,1728.78024
400,300,13.5,24,440,200,3500,1.8,1944.944853
400,300,13.5,24,440,200,3500,2,2161.118544
400,300,13.5,24,440,200,3500,2.2,2377.304544
400,300,13.5,24,440,200,3500,2.4,2593.502234
400,300,13.5,24,440,200,3500,2.6,2809.706849
400,300,13.5,24,440,200,3500,2.8,3025.920182
400,300,13.5,24,440,200,3500,3,3242.140822
400,300,13.5,24,440,200,3500,3.2,3458.365539
400,300,13.5,24,440,200,3500,3.4,3674.594873
400,300,13.5,24,440,200,3500,3.6,3890.826641
400,300,13.5,24,440,200,3500,3.8,4107.058847
400,300,13.5,24,440,200,3500,4,4323.289513
400,300,13.5,24,440,200,3500,4.2,4539.515309
400,300,13.5,24,440,200,3500,4.4,4755.736695
400,300,13.5,24,440,200,3500,4.6,4971.949361
400,300,13.5,24,440,200,3500,4.8,5188.148389
400,300,13.5,24,440,200,3500,5,5404.336699
400,300,13.5,24,440,200,3500,5.2,5620.506033
400,300,13.5,24,440,200,3500,5.4,5836.65101
400,300,13.5,24,440,200,3500,5.6,6052.735341
400,300,13.5,24,440,200,3500,5.8,6268.647341
400,300,13.5,24,440,200,3500,6,6469.002509
400,300,13.5,24,440,200,3500,6.2,6628.454145
400,300,13.5,24,440,200,3500,6.4,6670.606812
400,300,13.5,24,440,200,3500,6.6,6637.271554
400,300,13.5,24,440,200,3500,6.8,6572.608265
400,300,13.5,24,440,200,3500,7,6496.264932
400,300,13.5,24,440,200,3500,7.2,6423.77269
400,300,13.5,24,440,200,3500,7.4,6354.324828
400,300,13.5,24,440,200,3500,7.6,6290.296161
400,300,13.5,24,440,200,3500,7.8,6230.674866
400,300,13.5,24,440,200,3500,8,6173.84275
400,300,13.5,24,440,200,3500,8.2,6120.89475
400,300,13.5,24,440,200,3500,8.4,6070.886458
400,300,13.5,24,440,200,3500,8.6,6022.729787
400,300,13.5,24,440,200,3500,8.8,5977.134606
400,300,13.5,24,440,200,3500,9,5933.682966
400,300,13.5,24,440,200,3500,9.2,5891.605567
400,300,13.5,24,440,200,3500,9.4,5851.476234
400,300,13.5,24,440,200,3500,9.6,5809.447172
400,300,13.5,24,440,200,3500,9.8,5765.731207
400,300,13.5,24,440,200,3500,10,5718.724541
400,300,13.5,24,440,200,3500,10.2,5672.016586
400,300,13.5,24,440,200,3500,10.4,5625.137725
400,300,13.5,24,440,200,3500,10.6,5577.321565
400,300,13.5,24,440,200,3500,10.8,5524.059145
400,300,13.5,24,440,200,3500,11,5468.720869
400,300,13.5,24,440,200,3500,11.2,5413.154869
400,300,13.5,24,440,200,3500,11.4,5359.076015
400,300,13.5,24,440,200,3500,11.6,5304.707464
400,300,13.5,24,440,200,3500,11.8,5247.544321
400,300,13.5,24,440,200,3500,12,5186.747559
400,300,13.5,24,440,200,3500,12.2,5124.961395
400,300,13.5,24,440,200,3500,12.4,5064.342729
400,300,13.5,24,440,200,3500,12.6,5005.828377
400,300,13.5,24,440,200,3500,12.8,4948.698359
400,300,13.5,24,440,200,3500,13,4893.598359
400,300,13.5,24,440,200,3500,13.2,4834.98498
400,300,13.5,24,440,200,3500,13.4,4774.934795
400,300,13.5,24,440,200,3500,13.6,4714.411927
400,300,13.5,24,440,200,3500,13.8,4655.94822
400,300,13.5,24,440,200,3500,14,4598.956615
400,300,13.5,24,440,200,3500,14.2,4544.343282
400,300,13.5,24,440,200,3500,14.4,4492.198622
400,300,13.5,24,440,200,3500,14.6,4441.701505
400,300,13.5,24,440,200,3500,14.8,4393.664332
400,300,13.5,24,440,200,3500,15,4346.751
400,300,13.5,24,355,800,4400,0,0
400,300,13.5,24,355,800,4400,0.2,16.78009248
400,300,13.5,24,355,800,4400,0.4,33.56024583
400,300,13.5,24,355,800,4400,0.6,50.34034683
400,300,13.5,24,355,800,4400,0.8,67.12040492
400,300,13.5,24,355,800,4400,1,83.89973826
400,300,13.5,24,355,800,4400,1.2,100.6785845
400,300,13.5,24,355,800,4400,1.4,117.4569436
400,300,13.5,24,355,800,4400,1.6,134.2342769
400,300,13.5,24,355,800,4400,1.8,151.0101489
400,300,13.5,24,355,800,4400,2,167.7850209
400,300,13.5,24,355,800,4400,2.2,184.5583543
400,300,13.5,24,355,800,4400,2.4,201.3297392
400,300,13.5,24,355,800,4400,2.6,218.0994832
400,300,13.5,24,355,800,4400,2.8,234.8661498
400,300,13.5,24,355,800,4400,3,251.6294067
400,300,13.5,24,355,800,4400,3.2,268.3903303
400,300,13.5,24,355,800,4400,3.4,285.1476636
400,300,13.5,24,355,800,4400,3.6,301.8996388
400,300,13.5,24,355,800,4400,3.8,318.3148669
400,300,13.5,24,355,800,4400,4,333.6135336
400,300,13.5,24,355,800,4400,4.2,344.0060284
400,300,13.5,24,355,800,4400,4.4,351.3595075
400,300,13.5,24,355,800,4400,4.6,354.6088408
400,300,13.5,24,355,800,4400,4.8,356.9443558
400,300,13.5,24,355,800,4400,5,358.8544471
400,300,13.5,24,355,800,4400,5.2,360.4691138
400,300,13.5,24,355,800,4400,5.4,361.7798238
400,300,13.5,24,355,800,4400,5.6,362.845935
400,300,13.5,24,355,800,4400,5.8,363.469935
400,300,13.5,24,355,800,4400,6,363.7909525
400,300,13.5,24,355,800,4400,6.2,363.9401592
400,300,13.5,24,355,800,4400,6.4,363.8888259
400,300,13.5,24,355,800,4400,6.6,363.6723622
400,300,13.5,24,355,800,4400,6.8,363.350895
400,300,13.5,24,355,800,4400,7,362.8822283
400,300,13.5,24,355,800,4400,7.2,362.3346499
400,300,13.5,24,355,800,4400,7.4,361.7459886
